mid,pid,jid,credit,role
tt1345836,nm0579460,3,,Cop in Manhole
tt1345836,nm0413089,3,,Sewer Thug #1
tt1345836,nm0199575,3,,Sewer Thug #2
tt1345836,nm0502073,3,,Doctor
tt1345836,nm0925544,3,,Yuppie
tt1345836,nm0114532,3,,Allen
tt1345836,nm0499791,3,,Exchange Security Chief
tt1345836,nm2298278,3,,Female Security Guard
tt1345836,nm1740957,3,,Paparazzi #1
tt1345836,nm1563444,3,,Paparazzi #2
tt1345836,nm0070779,3,,Rich Twit
tt1345836,nm0261678,3,,Officer Simon Jansen
tt1345836,nm1113959,3,,Shoe Shine Man at GSE
tt1345836,nm1004402,3,,Sniper at Exchange (as P.J. Griffith)
tt1345836,nm1412974,3,,Trader #1
tt1345836,nm2487301,3,,Trader #2
tt1345836,nm0270383,3,,Trader #3
tt1345836,nm2118684,3,,Valet at Museum
tt1345836,nm0109785,3,,Veteran Cop
tt1345836,nm0634297,3,,Fredericks
tt1345836,nm0183122,3,,2 Star Air Force General
tt1345836,nm2075330,3,,Airport Cop
tt1345836,nm3057022,3,,Analyst #1
tt1345836,nm3025293,3,,Analyst #2
tt1345836,nm0936298,3,,Army Captain at Bridge
tt1345836,nm1237235,3,,Cement Truck Driver
tt1345836,nm3227473,3,,CIA Analyst
tt1345836,nm0092026,3,,Cop with Gordon
tt1345836,nm0310622,3,,Blind Prisoner
tt1345836,nm0346595,3,,Ex-Prisoner at River (as Noel G.)
tt1345836,nm4154663,3,,Foley's Kid
tt1345836,nm3635540,3,,Foley's Wife
tt1345836,nm1861893,3,,Gangbanger
tt1345836,nm2614826,3,,Huge Inmate
tt1345836,nm2026536,3,,Kid with Apple
tt1345836,nm1577637,3,,Barsad
tt1345836,nm0001137,3,,President
tt1345836,nm5168848,3,,Younger Prison Child
tt1345836,nm1428821,3,,Older Prison Child
tt1345836,nm0000553,3,,Ra's Al Ghul
tt1345836,nm2246640,3,,Reporter at Stadium
tt1345836,nm0614165,3,,Dr. Jonathan Crane / Scarecrow
tt1345836,nm1408543,3,,Skinny Prisoner
tt1345836,nm1362555,3,,Special Forces #2
tt1345836,nm0002018,3,,Prisoner
tt1345836,nm2728365,3,,Mercenary at City Hall
tt1345836,nm0004993,3,,Uniform
tt1345836,nm0060995,3,,Bomb Truck Driver
tt1345836,nm3060652,3,,Little Boy at Bridge
tt1345836,nm0032962,3,,Wayne's Lawyer
tt1345836,nm0390253,3,,Applied Sciences Tech #1
tt1345836,nm0597521,3,,Applied Sciences Tech #2
tt1345836,nm0035395,3,,Lawyer's Clerk
tt1345836,nm2163182,3,,Greeter at Museum
tt1345836,nm1722459,3,,Valet at Wayne Enterprises
tt1345836,nm2438033,3,,Guard at Blackgate
tt1345836,nm0931898,3,,Warden at Blackgate
tt1345836,nm5168931,3,,Reporter at Wayne Enterprises
tt1345836,nm1569609,3,,Waiter in Florence Café
tt1345836,nm2966488,3,,Young Ra's Al Ghul
tt1345836,nm2684473,3,,Warlord's Daughter
tt1345836,nm2213059,3,,Thug #1 in Basement (as Kevin Kiely)
tt1345836,nm1649096,3,,Thug #2 in Basement
tt1345836,nm2939724,3,,Janitor at GSE
tt1345836,nm1546206,3,,Mercenary Security #1
tt1345836,nm2897898,3,,Mercenary Security #2
tt1345836,nm1565422,3,,Mercenary Security #3
tt1345836,nm0431895,3,,Mercenary Security #4
tt1345836,nm1658712,3,,2nd Cop with Gordon
tt1345836,nm5168962,3,,Anthem Singer
tt1345836,nm0495004,3,,Board Member #2
tt1345836,nm0311250,3,,Uniform #2
tt1392214,nm0898288,1,,
tt1392214,nm3360706,2,written by,
tt1392214,nm0413168,3,,Keller Dover
tt1392214,nm0350453,3,,Detective Loki
tt1392214,nm0205626,3,,Nancy Birch
tt1392214,nm0004742,3,,Grace Dover
tt1392214,nm0005024,3,,Franklin Birch
tt1392214,nm0502425,3,,Holly Jones
tt1392214,nm0200452,3,,Alex Jones
tt1392214,nm1910255,3,,Ralph Dover
tt1392214,nm2954703,3,,Eliza Birch
tt1392214,nm4961013,3,,Anna Dover
tt1392214,nm4790129,3,,Joy Birch (as Kyla-Drew Simmons)
tt1392214,nm0245145,3,,Captain Richard O'Malley
tt1392214,nm0137230,3,,Father Patrick Dunn
tt1392214,nm2810287,3,,Bob Taylor
tt1392214,nm2851132,3,,Officer Carter
tt1392214,nm0721593,3,,Officer Wedge
tt1392214,nm0872354,3,,Forensics Guy (as Robert Treveiler)
tt1392214,nm0480808,3,,Mrs. Milland
tt1392214,nm2110736,3,,Check Out Girl
tt1392214,nm1479060,3,,Detective Chemelinski
tt1392214,nm3617749,3,,Desk Sergeant
tt1392214,nm2221470,3,,Police Clerk
tt1392214,nm1087229,3,,Roger
tt1392214,nm2142326,3,,Sex Offender #1
tt1392214,nm1821128,3,,Sex Offender #2
tt1392214,nm3251033,3,,Sex Offender #3
tt1392214,nm3731118,3,,Chinese Waitress
tt1392214,nm3656287,3,,Police Station Reporter #1
tt1392214,nm4312614,3,,Police Station Reporter #2
tt1392214,nm2952763,3,,Woman at Vigil
tt1392214,nm2688482,3,,Newscaster
tt1392214,nm2614023,3,,Woman Motorist
tt1392214,nm1794823,3,,Cop in Hospital
tt1392214,nm4435266,3,,Nurse
tt3498820,nm0751577,1,,
tt3498820,nm0751648,1,,
tt3498820,nm1321655,2,screenplay by,
tt3498820,nm1321656,2,screenplay by,
tt3498820,nm0800209,2,based on the Marvel comics by,
tt3498820,nm0456158,2,based on the Marvel comics by,
tt3498820,nm2092839,2,"comic book: ""Civil War""",
tt3498820,nm4022192,2,"comic book: ""Civil War""",
tt3498820,nm0262635,3,,Steve Rogers / Captain America
tt3498820,nm0000375,3,,Tony Stark / Iron Man
tt3498820,nm0424060,3,,Natasha Romanoff / Black Widow
tt3498820,nm1659221,3,,Bucky Barnes / Winter Soldier
tt3498820,nm1107001,3,,Sam Wilson / Falcon
tt3498820,nm0000332,3,,Lieutenant James Rhodes / War Machine
tt3498820,nm0719637,3,,Clint Barton / Hawkeye
tt3498820,nm1569276,3,,T'Challa / Black Panther
tt3498820,nm0079273,3,,Vision
tt3498820,nm0647634,3,,Wanda Maximoff / Scarlet Witch
tt3498820,nm0748620,3,,Scott Lang / Ant-Man
tt3498820,nm0885840,3,,Sharon Carter (as Emily Vancamp)
tt3498820,nm4043618,3,,Peter Parker / Spider-Man
tt3498820,nm0117709,3,,Zemo
tt3498820,nm0342029,3,,Brock Rumlow / Crossbones
tt3498820,nm0000458,3,,Secretary of State Thaddeus Ross
tt3498820,nm0293509,3,,Everett K. Ross
tt3498820,nm0000673,3,,May Parker
tt3498820,nm0434712,3,,King T'Chaka
tt3498820,nm0805476,3,,Howard Stark
tt3498820,nm0204706,3,,Maria Stark
tt3498820,nm0005569,3,,Miriam
tt3498820,nm6355840,3,,MRI Tech
tt3498820,nm7291225,3,,Vicar
tt3498820,nm2144533,3,,Josef / Super Soldier #1
tt3498820,nm8276442,3,,Super Soldier #2
tt3498820,nm1355942,3,,Super Soldier #3
tt3498820,nm1987604,3,,Super Soldier #4
tt3498820,nm4897417,3,,Super Soldier #5
tt3498820,nm0958696,3,,Voice of Zemo's Wife (voice)
tt3498820,nm1634949,3,,Karpov
tt3498820,nm0441042,3,,Security Chief
tt3498820,nm0180259,3,,Attaché (as Cornell S. John)
tt3498820,nm1310244,3,,Man at Kiosk
tt3498820,nm6626717,3,,GSG9 Task Force Gunner (as Joshua Peck)
tt3498820,nm4230395,3,,GSG9 Task Force Pilot (as Brent Mcgee)
tt3498820,nm8064423,3,,German Innkeeper
tt3498820,nm3138500,3,,Raft Guard
tt3498820,nm0046514,3,,Barge Man #1 (as Oli Bigalke)
tt3498820,nm1929205,3,,Barge Man #2
tt3498820,nm0212278,3,,Custodian (as David De Vries)
tt3498820,nm1491348,3,,Funeral Director
tt3498820,nm3665937,3,,Woman in Lobby #1
tt3498820,nm6704171,3,,Woman in Lobby #2 (as Austin Sanders)
tt3498820,nm1654820,3,,Delivery Truck Driver
tt3498820,nm8064425,3,,Choir
tt3498820,nm8064426,3,,Choir
tt3498820,nm8064427,3,,Choir
tt3498820,nm8064428,3,,Choir
tt3498820,nm8064429,3,,Choir
tt3498820,nm8535457,3,,Choir
tt3498820,nm8064430,3,,Choir
tt3498820,nm8064431,3,,Choir
tt3498820,nm8064432,3,,Choir
tt3498820,nm8064433,3,,Choir
tt3498820,nm8064434,3,,Choir
tt3498820,nm8064435,3,,Choir
tt3498820,nm8064436,3,,Choir
tt3498820,nm8064437,3,,Choir
tt3498820,nm8064438,3,,Choir
tt3498820,nm8535458,3,,Choir
tt3498820,nm8064439,3,,Choir
tt3498820,nm8064440,3,,Choir
tt3498820,nm8064441,3,,Choir
tt3498820,nm8064442,3,,Choir (as D'Mahrei Mcrae)
tt3498820,nm8064443,3,,Choir
tt3498820,nm8064444,3,,Choir
tt3498820,nm8064445,3,,Choir
tt3498820,nm8064446,3,,Choir
tt3498820,nm8064447,3,,Choir
tt3498820,nm8064448,3,,Choir
tt3498820,nm8064449,3,,Choir
tt3498820,nm8064450,3,,Choir
tt3498820,nm8064451,3,,Choir
tt3498820,nm8064452,3,,Choir
tt3498820,nm8064453,3,,Choir
tt3498820,nm4369324,3,,Chinese Newscaster
tt3498820,nm2832213,3,,German Newscaster #1
tt3498820,nm5518083,3,,German Newscaster #2
tt3498820,nm0118108,3,,News Reporter
tt3498820,nm8064455,3,,Busboy (Lagos)
tt3498820,nm8064456,3,,Waiter (Lagos)
tt3498820,nm3631621,3,,Secretary Ross's Aide
tt3498820,nm1364280,3,,Hero Merc #1
tt3498820,nm5418135,3,,Hero Merc #2 (as Umar Khan Baber)
tt3498820,nm2248109,3,,Hero Merc #3 (as David Brown)
tt3498820,nm3989668,3,,Hero Merc #4
tt3498820,nm0711110,3,,M.I.T. Liaison
tt3498820,nm3017046,3,,Teenage Girl
tt3498820,nm0751648,3,,Dr. Broussard (as Gozie Agbo)
tt3498820,nm0498278,3,,FedEx Driver
tt3498820,nm2277926,3,,UN Staffer Gibson
tt3498820,nm0174403,3,,Friday (voice)
tt3498820,nm1566474,3,,Stark's Assistant
tt3498820,nm4290240,3,,Nurse
tt3498820,nm3169259,3,,Cultural Attaché
tt3498820,nm1943719,3,,Helicopter Pilot (as Kevin Larosa Jr.)
tt3498820,nm0148844,3,,Helicopter Pilot
tt3498820,nm0636005,3,,Helicopter Pilot (as Frederic North)
tt0081505,nm0000040,1,,
tt0081505,nm0000175,2,novel,
tt0081505,nm0000040,2,screenplay,
tt0081505,nm0424956,2,screenplay,
tt0081505,nm0000197,3,,Jack Torrance
tt0081505,nm0001167,3,,Wendy Torrance
tt0081505,nm0515950,3,,Danny
tt0081505,nm0001079,3,,Hallorann
tt0081505,nm0625167,3,,Ullman
tt0081505,nm0832104,3,,Grady
tt0081505,nm0877185,3,,Lloyd
tt0081505,nm0413271,3,,Doctor
tt0081505,nm0123748,3,,Durkin
tt0081505,nm0067672,3,,Young Woman in Bath
tt0081505,nm0316862,3,,Old Woman in Bath
tt0081505,nm0219336,3,,Watson
tt0081505,nm0062657,3,,Forest Ranger 1
tt0081505,nm0715197,3,,Forest Ranger 2
tt0081505,nm0122767,3,,Grady Daughter
tt0081505,nm0122769,3,,Grady Daughter
tt0081505,nm0660623,3,,Nurse
tt0081505,nm0171277,3,,Secretary
tt0081505,nm0875813,3,,Policeman
tt0081505,nm0791030,3,,Stewardess
tt0081505,nm0679811,3,,Receptionist
tt0081505,nm2727804,3,,Injured Guest
tt1979376,nm2155757,1,,
tt1979376,nm0005124,2,original story by,
tt1979376,nm0004056,2,original story by,
tt1979376,nm2155757,2,original story by,
tt1979376,nm1445746,2,original story by,
tt1979376,nm0429069,2,original story by,
tt1979376,nm0566489,2,original story by,
tt1979376,nm0405271,2,original story by,
tt1979376,nm5403126,2,original story by,
tt1979376,nm0004056,2,screenplay by,
tt1979376,nm5403126,2,screenplay by,
tt1979376,nm0000158,3,,Woody (voice)
tt1979376,nm0000741,3,,Buzz Lightyear (voice)
tt1979376,nm0001633,3,,Bo Peep (voice)
tt1979376,nm0355024,3,,Forky (voice)
tt1979376,nm1221047,3,,Ducky (voice)
tt1979376,nm6421259,3,,Bonnie (voice)
tt1979376,nm0376716,3,,Gabby Gabby (voice)
tt1979376,nm1443502,3,,Bunny (voice)
tt1979376,nm0000206,3,,Duke Caboom (voice)
tt1979376,nm1280361,3,,Giggle McDimples (voice)
tt1979376,nm0379596,3,,Bonnie's Dad (voice)
tt1979376,nm0015935,3,,Bonnie's Mom (voice)
tt1979376,nm0000349,3,,Jessie (voice)
tt1979376,nm0001372,3,,Dolly (voice)
tt1979376,nm1102891,3,,Trixie (voice)
tt1979376,nm4038224,3,,Billy / Goat / Gruff (voice)
tt1979376,nm0001728,3,,Rex (voice)
tt1979376,nm0001652,3,,Hamm (voice)
tt1979376,nm0163703,3,,Slinky Dog (voice)
tt1979376,nm0820053,3,,Margaret the Store Owner (voice)
tt1979376,nm0001835,3,,Combat Carls (voice)
tt1979376,nm10641344,3,,Harmony (voice)
tt1979376,nm0725543,3,,Mr. Potato Head (voice) (archive sound)
tt1979376,nm0307531,3,,Buttercup (voice)
tt1979376,nm10775277,3,,Lost Girl (voice)
tt1979376,nm7050523,3,,Young Andy (voice)
tt1979376,nm0360910,3,,Miss Wendy (voice)
tt1979376,nm0364680,3,,Mrs. Potato Head (voice)
tt1979376,nm0582418,3,,Andy's Mom (voice)
tt1979376,nm0700760,3,,The Dummies (voice)
tt1979376,nm0000316,3,,Melephant Brooks (voice)
tt1979376,nm0649178,3,,Old Timer (voice)
tt1979376,nm0000993,3,,Chairol Burnett (voice)
tt1979376,nm0924508,3,,Bitey White (voice)
tt1979376,nm0005348,3,,Carl Reineroceros (voice)
tt1979376,nm0352778,3,,Axel the Carnie (voice)
tt1979376,nm0000099,3,,Harmony's Mom (voice)
tt1979376,nm0001096,3,,Mr. Pricklepants (voice)
tt1979376,nm0281359,3,,Caboom TV Announcer (voice)
tt1979376,nm3830257,3,,Karen Beverly (voice)
tt1979376,nm0682066,3,,Aliens (voice)
tt1979376,nm0606658,3,,Teenage Andy (voice)
tt0477348,nm0001053,1,,
tt0477348,nm0001054,1,,
tt0477348,nm0001054,2,screenplay,
tt0477348,nm0001053,2,screenplay,
tt0477348,nm0565092,2,novel,
tt0477348,nm0000169,3,,Ed Tom Bell
tt0477348,nm0000849,3,,Anton Chigurh
tt0477348,nm0000982,3,,Llewelyn Moss
tt0477348,nm0000437,3,,Carson Wells
tt0477348,nm0531808,3,,Carla Jean Moss
tt0477348,nm0226813,3,,Wendell
tt0477348,nm0002128,3,,Loretta Bell
tt0477348,nm0179224,3,,Ellis
tt0477348,nm0740535,3,,Man who hires Wells
tt0477348,nm0003923,3,,El Paso Sheriff
tt0477348,nm0335275,3,,Carla Jean's Mother
tt0477348,nm0715768,3,,Poolside Woman
tt0477348,nm0350337,3,,Sheriff Bell's Secretary
tt0477348,nm0394308,3,,Strangled Deputy
tt0477348,nm2655195,3,,Man in Ford
tt0477348,nm0031370,3,,'Agua' Man
tt0477348,nm0428122,3,,Gas Station Proprietor
tt0477348,nm0914223,3,,'Managerial' Victim
tt0477348,nm0816105,3,,'Managerial' Victim
tt0477348,nm0483541,3,,Desert Aire Manager
tt0477348,nm2094313,3,,Cabbie at Bus Station
tt0477348,nm0101358,3,,Del Rio Motel Clerk
tt0477348,nm0465664,3,,Boot Salesman
tt0477348,nm0235103,3,,Cabbie at Motel
tt0477348,nm0362938,3,,Waitress
tt0477348,nm0186657,3,,Gun Store Clerk
tt0477348,nm0692670,3,,Sporting Goods Clerk
tt0477348,nm2655201,3,,Mexican in Bathtub
tt0477348,nm0339472,3,,Hitchhiking Driver
tt0477348,nm2278936,3,,Nervous Accountant
tt0477348,nm0587185,3,,Hotel Eagle Clerk
tt0477348,nm0366890,3,,Pickup Driver
tt0477348,nm2363980,3,,Border Bridge Youth
tt0477348,nm2569884,3,,Border Bridge Youth (as Eric Reeves)
tt0477348,nm1107024,3,,Border Bridge Youth
tt0477348,nm1070870,3,,Flatbed Driver
tt0477348,nm0807503,3,,INS Official
tt0477348,nm1587496,3,,Well Dressed Mexican (as H. Roland Uribe)
tt0477348,nm1005233,3,,Chicken Farmer
tt0477348,nm1988382,3,,Boy on Bike
tt0477348,nm2655177,3,,Boy on Bike (as Caleb Jones)
tt0477348,nm1324041,3,,Odessa Cabbie
tt0477348,nm2655184,3,,Norteño Band
tt0477348,nm2655188,3,,Norteño Band
tt0477348,nm2655182,3,,Norteño Band
tt0477348,nm2655186,3,,Norteño Band
tt1201607,nm0946734,1,,
tt1201607,nm0460141,2,screenplay,
tt1201607,nm0746830,2,novel,
tt1201607,nm0000146,3,,Lord Voldemort
tt1201607,nm0002091,3,,Professor Albus Dumbledore
tt1201607,nm0000614,3,,Professor Severus Snape
tt1201607,nm0705356,3,,Harry Potter
tt1201607,nm0342488,3,,Ron Weasley
tt1201607,nm0914612,3,,Hermione Granger
tt1201607,nm2121541,3,,Luna Lovegood
tt1201607,nm1727304,3,,Bill Weasley
tt1201607,nm0993242,3,,Fleur Delacour
tt1201607,nm0001116,3,,Griphook / Professor Filius Flitwick
tt1201607,nm0000457,3,,Ollivander
tt1201607,nm0000307,3,,Bellatrix Lestrange
tt1201607,nm1113863,3,,Death Eater
tt1201607,nm4114427,3,,Gringotts' Guard
tt1201607,nm0324597,3,,Aged Gringotts' Goblin
tt1201607,nm1697773,3,,Bogrod
tt1201607,nm0531808,3,,Helena Ravenclaw
tt1201607,nm0005042,3,,Lucius Malfoy
tt1201607,nm0567031,3,,Narcissa Malfoy
tt1201607,nm0271657,3,,Draco Malfoy
tt1201607,nm0669667,3,,Hogsmeade Death Eater
tt1201607,nm2767678,3,,Hogsmeade Death Eater (as Benjamin Northover)
tt1201607,nm0001354,3,,Aberforth Dumbledore
tt1201607,nm3661137,3,,Ariana Dumbledore
tt1201607,nm0507535,3,,Neville Longbottom
tt1201607,nm0614912,3,,Seamus Finnigan
tt1201607,nm2728165,3,,Lavender Brown
tt1201607,nm1715136,3,,Padma Patil
tt1201607,nm2877285,3,,Leanne
tt1201607,nm2872264,3,,Romilda Vane
tt1201607,nm1327430,3,,Katie Bell
tt1201607,nm2238815,3,,Cormac McLaggen
tt1201607,nm0257917,3,,Dean Thomas (as Alfie Enoch)
tt1201607,nm1648520,3,,Cho Chang
tt1201607,nm1701576,3,,Nigel
tt1201607,nm4521482,3,,Screaming Girl
tt1201607,nm0942247,3,,Ginny Weasley
tt1201607,nm0408591,3,,Amycus Carrow
tt1201607,nm2993924,3,,Alecto Carrow
tt1201607,nm0001749,3,,Professor Minerva McGonagall
tt1201607,nm0000980,3,,Professor Horace Slughorn
tt1201607,nm2906885,3,,Pansy Parkinson (as Scarlett Byrne)
tt1201607,nm0378830,3,,Gregory Goyle
tt1201607,nm2857909,3,,Blaise Zabini
tt1201607,nm2810906,3,,Twin Girl 1
tt1201607,nm2815169,3,,Twin Girl 2
tt1201607,nm0546816,3,,Professor Pomona Sprout
tt1201607,nm0428121,3,,Madam Pomfrey
tt1201607,nm0364711,3,,Kingsley Shacklebolt
tt1201607,nm0000667,3,,Remus Lupin
tt1201607,nm0910278,3,,Molly Weasley
tt1201607,nm0931247,3,,Arthur Weasley
tt1201607,nm0962359,3,,Fred Weasley
tt1201607,nm0962360,3,,George Weasley
tt1201607,nm0710242,3,,Percy Weasley
tt1201607,nm0103195,3,,Argus Filch
tt1201607,nm0377844,3,,Pius Thicknesse
tt1201607,nm0602941,3,,Scabior
tt1201607,nm1164730,3,,Nymphadora Tonks
tt1201607,nm7543738,3,,Giant
tt1201607,nm4522464,3,,Giant
tt1201607,nm3106010,3,,Giant
tt1201607,nm0499270,3,,Fenrir Greyback
tt1201607,nm1224410,3,,Death Eater
tt1201607,nm0000668,3,,Professor Sybil Trelawney
tt1201607,nm3385554,3,,Young Lily Potter
tt1201607,nm4522146,3,,Young Petunia Dursley
tt1201607,nm4235222,3,,Young Severus Snape
tt1201607,nm0680587,3,,The Sorting Hat (voice)
tt1201607,nm4623074,3,,Young James Potter
tt1201607,nm4041163,3,,Young Sirius Black
tt1201607,nm0813893,3,,Lily Potter
tt1201607,nm0712628,3,,James Potter
tt1201607,nm4521986,3,,Baby Harry Potter
tt1201607,nm0001758,3,,Wormtail
tt1201607,nm0001059,3,,Rubeus Hagrid
tt1201607,nm0000198,3,,Sirius Black
tt1201607,nm2794798,3,,Death Eater
tt1201607,nm0789077,3,,Death Eater
tt1201607,nm1118408,3,,Death Eater
tt1201607,nm4168837,3,,Death Eater
tt1201607,nm0768365,3,,Death Eater
tt1201607,nm0457078,3,,Death Eater
tt1201607,nm1371443,3,,Death Eater
tt1201607,nm4096849,3,,Albus Severus Potter - 19 Years Later
tt1201607,nm4521498,3,,Lily Potter - 19 Years Later
tt1201607,nm4096502,3,,James Potter - 19 Years Later (as William Dunn)
tt1201607,nm4528235,3,,Astoria Malfoy - 19 Years Later
tt1201607,nm3633758,3,,Scorpius Malfoy - 19 Years Later
tt1201607,nm4510373,3,,Rose Weasley - 19 Years Later
tt1201607,nm3370649,3,,Hugo Weasley - 19 Years Later
tt0078788,nm0000338,1,,
tt0078788,nm0587518,2,written by,
tt0078788,nm0000338,2,written by,
tt0078788,nm0380282,2,narration,
tt0078788,nm0175676,2,novel,
tt0078788,nm0000008,3,,Colonel Walter E. Kurtz
tt0078788,nm0000640,3,,Captain Benjamin L. Willard
tt0078788,nm0000380,3,,Lieutenant Colonel Bill Kilgore
tt0078788,nm0002078,3,,Jay 'Chef' Hicks
tt0078788,nm0098734,3,,Lance B. Johnson
tt0078788,nm0000401,3,,Tyrone 'Clean' Miller (as Larry Fishburne)
tt0078788,nm0355278,3,,Chief Phillips
tt0078788,nm0000148,3,,Colonel Lucas
tt0078788,nm0000454,3,,Photojournalist
tt0078788,nm0819525,3,,General R. Corman
tt0078788,nm0956310,3,,"Jerry, Civilian"
tt0078788,nm0001277,3,,Lieutenant Richard M. Colby
tt0078788,nm0125793,3,,MP Sergeant #1
tt0078788,nm0443856,3,,Kilgore's Gunner
tt0078788,nm0743953,3,,Mike from San Diego
tt0078788,nm0574360,3,,Injured Soldier
tt0078788,nm0556985,3,,Supply Sergeant
tt0078788,nm0939626,3,,Playmate of the Year
tt0078788,nm0131974,3,,"Playmate, Miss May"
tt0078788,nm0139404,3,,Playmate
tt0078788,nm0857806,3,,Soldier in Trench
tt0078788,nm0907468,3,,Lieutenant Carlsen
tt0078788,nm0134548,3,,Soldier with Suitcase
tt0078788,nm0495023,3,,Machine Gunner
tt0078788,nm0723439,3,,Roach
tt0078788,nm0881536,3,,Spotter
tt0078788,nm0138816,3,,MP Sergeant #2
tt0078788,nm0178898,3,,AFRS Announcer
tt0078788,nm0452681,3,,Major from New Jersey
tt0078788,nm0268846,3,,Catholic Priest
tt0078788,nm0333931,3,,Agent
tt0078788,nm0416550,3,,"Mrs. Miller, Clean's Mother (voice) (as Hattie James)"
tt0078788,nm0743512,3,,Johnny from Malibu / Mike from San Diego
tt0078788,nm0924715,3,,Helicopter Pilot
tt0078788,nm0549650,3,,Hubert de Marais (Redux and Final Cut versions only)
tt0078788,nm0167467,3,,Roxanne Sarrault (Redux and Final Cut versions only)
tt0078788,nm0685977,3,,Philippe de Marais(Redux and Final Cut versions only)
tt0078788,nm0898004,3,,Gaston de Marais (Redux and Final Cut versions only) (as Franck Villard)
tt0078788,nm0647145,3,,Christian de Marais (Redux and Final Cut versions only)
tt0078788,nm1021808,3,,Claudine (Redux and Final Cut versions only)
tt0078788,nm1022517,3,,The Tutor (Redux and Final Cut versions only)
tt0078788,nm1021810,3,,Sergeant Le Fevre (Redux and Final Cut versions only)
tt0078788,nm0178910,3,,Francis de Marais (Redux and Final Cut versions only)
tt0078788,nm0178887,3,,Gilles de Marais (Redux and Final Cut versions only)
tt0078788,nm1025168,3,,French Soldier #1 (Redux and Final Cut versions only) (as Henri Sadardiel)
tt0078788,nm1022102,3,,French Soldier #2 (Redux and Final Cut versions only)
tt0091042,nm0000455,1,,
tt0091042,nm0000455,2,written by,
tt0091042,nm0000111,3,,Ferris Bueller
tt0091042,nm0001688,3,,Cameron Frye
tt0091042,nm0000214,3,,Sloane Peterson
tt0091042,nm0000470,3,,Ed Rooney
tt0091042,nm0000426,3,,Jeanie Bueller
tt0091042,nm0681882,3,,Katie Bueller
tt0091042,nm0911700,3,,Tom Bueller
tt0091042,nm0566052,3,,Grace
tt0091042,nm0000221,3,,Boy in Police Station
tt0091042,nm0825401,3,,Economics Teacher
tt0091042,nm0167081,3,,English Teacher
tt0091042,nm0135102,3,,Florence Sparrow
tt0091042,nm0002057,3,,Garage Attendant
tt0091042,nm0330380,3,,Attendant's Co-Pilot
tt0091042,nm0001785,3,,Simone Adamley
tt0091042,nm0068756,3,,Economics Student
tt0091042,nm0001611,3,,Anderson
tt0091042,nm0168892,3,,Adams (as T. Scott Coffee)
tt0091042,nm0756473,3,,Shermerite
tt0091042,nm0003293,3,,Shermerite
tt0091042,nm0307274,3,,Shermerite
tt0091042,nm0337192,3,,Shermerite
tt0091042,nm0003194,3,,Shermerite (as Bridgett McCarthy)
tt0091042,nm0752414,3,,Shermerite (as Anne Ryan)
tt0091042,nm0249339,3,,Shermerite
tt0091042,nm0044883,3,,Shermerite (as Brendan Babar)
tt0091042,nm0151242,3,,Shermerite
tt0091042,nm0773536,3,,Chez Quis Maitre D'
tt0091042,nm0819582,3,,Men's Room Attendant
tt0091042,nm0799133,3,,Businessman
tt0091042,nm0598761,3,,Girl in Pizza Joint
tt0091042,nm0896649,3,,Pizza Man (as Joey Viera)
tt0091042,nm0004706,3,,Flower Deliveryman
tt0091042,nm0086724,3,,Singing Nurse
tt0091042,nm0571724,3,,Balloon Man
tt0091042,nm0544406,3,,Pumpkinhead
tt0091042,nm0926570,3,,Girl on Trampoline
